Grupo Planificación,ID Equipo,Prioridad,Clase Orden,Plan Orden,Orden,Descripción de la Orden,Puesto Trabajo Responsable,Estado Sistema Orden,Estado Usuario Orden,Autor Orden,Fecha Orden,Fecha Inicion Extremo,Inicio Programado,Inicio Real,Modificado por,Fecha Modificación,Código Estado Sistema,Código Estado Usuario,Estado Sistema,Estado Orden
PAL,PD102,3,ZM02,4658,10529666,TOMA PRESIONES SIST HIDRAULICO,MECPAL01,ABIE DMNV KKMP PREC,PLAN SPCD,FNINA,17-mar-24,10-may-24,10-may-24,,,,ABIE,PLAN,ABIE,PLAN
PAL,PD102,3,ZM02,4658,10529667,TOMA PRESIONES SIST NEUMATICO,MECPAL01,ABIE DMNV KKMP PREC,PLAN SPCD,FNINA,17-mar-24,10-may-24,10-may-24,,,,ABIE,PLAN,ABIE,PLAN
PAL,PD102,3,ZM02,4658,10529668,TOMA PRESIONES SIST PERFORACION,MECPAL01,ABIE DMNV KKMP PREC,PLAN SPCD,FNINA,17-mar-24,10-may-24,10-may-24,,,,ABIE,PLAN,ABIE,PLAN
PAL,PD102,3,ZM02,4658,10529669,LAVADO INTERNO DE TANQUES DE AGUA,MECPAL01,ABIE DMNV KKMP PREC,PLAN SPCD,FNINA,17-mar-24,10-may-24,10-may-24,,,,ABIE,PLAN,ABIE,PLAN
PAL,PD102,3,ZM02,4658,10529670,INSPECCION PRE-PM ELECTRICO,MINELC01,ABIE DMNV KKMP PREC,PLAN SPCD,FNINA,17-mar-24,10-may-24,10-may-24,,,,ABIE,PLAN,ABIE,PLAN
PAL,PD102,3,ZM02,4658,10529671,PRESURIZACION DE CABINA,MINELC01,ABIE DMNV KKMP PREC,PLAN SPCD,FNINA,17-mar-24,10-may-24,10-may-24,,,,ABIE,PLAN,ABIE,PLAN
PAL,PD102,3,ZM02,4658,10529672,LIMPIEZA GRUPO RADIADORES,MECPAL01,ABIE DMNV KKMP PREC,PLAN SPCD,FNINA,17-mar-24,10-may-24,10-may-24,,,,ABIE,PLAN,ABIE,PLAN
PAL,PD102,3,ZM02,4658,10529673,ANÁLISIS VIBRACIONES: MOTOR ELÉCTRICO,INGCONFM,ABIE DMNV KKMP PREC,PLAN SPCD,FNINA,17-mar-24,10-may-24,10-may-24,,,,ABIE,PLAN,ABIE,PLAN
PAL,PD102,3,ZM02,4658,10529674,ANÁLISIS VIBRACIONES: COMPRESOR,INGCONFM,ABIE DMNV KKMP PREC,PLAN SPCD,FNINA,17-mar-24,10-may-24,10-may-24,,,,ABIE,PLAN,ABIE,PLAN
PAL,PD102,3,ZM02,4658,10529675,ANÁLISIS VIBRACIONES: MANDO DE BOMBAS,INGCONFM,ABIE DMNV KKMP PREC,PLAN SPCD,FNINA,17-mar-24,10-may-24,10-may-24,,,,ABIE,PLAN,ABIE,PLAN
PAL,PD102,3,ZM02,4658,10529676,"TERMOGRÁFIA: MOTORES, CILINDROS Y ENFRIA",INGCONFM,ABIE DMNV KKMP PREC,PLAN SPCD,FNINA,17-mar-24,10-may-24,10-may-24,,,,ABIE,PLAN,ABIE,PLAN
PAL,PD102,2,ZM02,4658,10529677,MNTO & INSP EQUIPO SIST. LUBRICA - SGS,MECPAL01,ABIE DMNV KKMP PREC,PLAN SPCD,FNINA,17-mar-24,10-may-24,10-may-24,,,,ABIE,PLAN,ABIE,PLAN
PAL,PD102,2,ZM02,4658,10529678,LIMPIEZA DE STRAINER DE BOMBA AGUA,MECPAL01,ABIE DMNV KKMP PREC,PLAN SPCD,FNINA,17-mar-24,10-may-24,10-may-24,,,,ABIE,PLAN,ABIE,PLAN
PAL,PD103,3,ZM02,4665,10529679,INSPECCION PRE-PM MECANICO,MECPAL01,ABIE DMNV EDET FENA PREC,PLAN SPCD,FNINA,17-mar-24,01-may-24,13-abr-24,,FNINA,17-mar-24,ABIE,PLAN,ABIE,PLAN
PAL,PD103,3,ZM02,4665,10529680,INSPECCION PRE-PM ELECTRICO,MINELC01,ABIE DMNV FENA KKMP PREC,PLAN SPCD,FNINA,17-mar-24,01-may-24,13-abr-24,,FNINA,17-mar-24,ABIE,PLAN,ABIE,PLAN
PAL,PD103,3,ZM02,4665,10529681,PRESURIZACION DE CABINA,MECPAL01,ABIE DMNV FENA KKMP PREC,PLAN SPCD,FNINA,17-mar-24,01-may-24,13-abr-24,,FNINA,17-mar-24,ABIE,PLAN,ABIE,PLAN
PAL,PD103,3,ZM02,4665,10529682,LIMPIEZA GRUPO RADIADORES,MECPAL01,ABIE DMNV FENA KKMP PREC,PLAN SPCD,FNINA,17-mar-24,01-may-24,13-abr-24,,FNINA,17-mar-24,ABIE,PLAN,ABIE,PLAN
PAL,PD103,3,ZM02,4665,10529683,ANÁLISIS VIBRACIONES: MOTOR ELÉCTRICO,INGCONFM,ABIE DMNV FENA KKMP PREC,PLAN SPCD,FNINA,17-mar-24,01-may-24,13-abr-24,,FNINA,17-mar-24,ABIE,PLAN,ABIE,PLAN
PAL,PD103,3,ZM02,4665,10529684,ANÁLISIS VIBRACIONES: COMPRESOR,INGCONFM,ABIE DMNV FENA KKMP PREC,PLAN SPCD,FNINA,17-mar-24,01-may-24,13-abr-24,,FNINA,17-mar-24,ABIE,PLAN,ABIE,PLAN
PAL,PD103,3,ZM02,4665,10529685,ANÁLISIS VIBRACIONES: MANDO DE BOMBAS,INGCONFM,ABIE DMNV FENA KKMP PREC,PLAN SPCD,FNINA,17-mar-24,01-may-24,13-abr-24,,FNINA,17-mar-24,ABIE,PLAN,ABIE,PLAN
PAL,PD103,3,ZM02,4665,10529686,"TERMOGRÁFIA: MOTORES, CILINDROS Y ENFRIA",INGCONFM,ABIE DMNV FENA KKMP PREC,PLAN SPCD,FNINA,17-mar-24,01-may-24,13-abr-24,,FNINA,17-mar-24,ABIE,PLAN,ABIE,PLAN
PAL,PD103,2,ZM02,4665,10529687,MNTO & INSP EQUIPO SIST. LUBRICA - SGS,MECPAL01,ABIE DMNV FENA KKMP PREC,PLAN SPCD,FNINA,17-mar-24,01-may-24,13-abr-24,,FNINA,17-mar-24,ABIE,PLAN,ABIE,PLAN
PAL,PD103,2,ZM02,4665,10529688,LIMPIEZA DE STRAINER DE BOMBA AGUA,MECPAL01,ABIE DMNV FENA KKMP PREC,PLAN SPCD,FNINA,17-mar-24,01-may-24,13-abr-24,,FNINA,17-mar-24,ABIE,PLAN,ABIE,PLAN
PAL,PD103,1,ZM02,4665,10529689,Limpieza del strainer de compresor,MECPAL01,ABIE DMNV FENA KKMP PREC,PLAN SPCD,FNINA,17-mar-24,01-may-24,13-abr-24,,FNINA,17-mar-24,ABIE,PLAN,ABIE,PLAN
PAL,PD401,3,ZM02,6851,10529690,MANTENIMIENTO PREVENTIVO PM7,MECPAL01,LIB. EDET FMAT NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,3,ZM02,6851,10529691,TOMA PRESIONES SIST HIDRAULICO,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,3,ZM02,6851,10529692,TOMA PRESIONES SIST NEUMATICO,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,3,ZM02,6851,10529693,TOMA PRESIONES SIST PERFORACION,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,3,ZM02,6851,10529694,PRESURIZACION DE CABINA,MINELC01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,26-abr-24,26-abr-24,,UGPMMAININ08,05-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,3,ZM02,6851,10529695,MEDICION FRENO PULLDOWN,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,3,ZM02,6851,10529696,VERIFICACION ALINEAM PULLDOWN,INGCONFM,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,2,ZM02,6851,10529697,MNTO & INSP EQUIPO SIST. LUBRICA - SGS,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,26-abr-24,26-abr-24,,UGPMMAININ08,05-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,2,ZM02,6851,10529698,MNTO & INSP EQUIPO SIST. LUBRICA - SGS,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,3,ZM02,6851,10529699,INSP RODILLOS/PERNOS CARRO PERFORACION,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,3,ZM02,6851,10529700,MANTENIMIENTO ELECTRICO PM7,MINELC01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,3,ZM02,6851,10529701,MANTENIMIENTO PREVENTIVO SIST. A/C,MINELC01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,3,ZM02,6851,10529702,VERIFICAR FUNCIONAMIENTO DE HILO PILOTO,MINELC01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,3,ZM02,6851,10529703,"LIMPIEZA INTERIOR GABINETES DRIVE, ROTAC",MINELC01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,3,ZM02,6851,10529704,"AJUSTE CONTROLES CONSOLA  ( JOYSTICK,SWI",MINELC01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,3,ZM02,6851,10529705,"LIMPIEZA MECANISMO PORTABARRAS ( GRASA,B",MINELC01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,3,ZM02,6851,10529706,INSPECCION DE ENCODERS,MINELC01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,3,ZM02,6851,10529707,PRE-PM MECANICO,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,26-abr-24,26-abr-24,,UGPMMAININ08,05-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,3,ZM02,6851,10529708,PRE-PM ELECTRICO,MINELC01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,26-abr-24,26-abr-24,,UGPMMAININ08,05-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,3,ZM02,6851,10529709,ULTRASONIDO: PINES CASTILLO,INGCONFM,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,3,ZM02,6851,10529710,INSPECCIÓN NDT  GENERAL DEL EQUIPO,INGCONFM,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,3,ZM02,6851,10529711,ANÁLISIS VIBRACIONES: MOTOR ELÉCTRICO,INGCONFM,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,26-abr-24,26-abr-24,,UGPMMAININ08,05-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,3,ZM02,6851,10529712,ANÁLISIS VIBRACIONES: COMPRESOR,INGCONFM,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,26-abr-24,26-abr-24,,UGPMMAININ08,05-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,3,ZM02,6851,10529713,ANÁLISIS VIBRACIONES: MANDO DE BOMBAS,INGCONFM,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,26-abr-24,26-abr-24,,UGPMMAININ08,05-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,3,ZM02,6851,10529714,"TERMOGRÁFIA: MOTORES, CILINDROS Y ENFRIA",INGCONFM,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,26-abr-24,26-abr-24,,UGPMMAININ08,05-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,3,ZM02,6851,10529715,INSPEC & LIMPIEZA GABINETE COMPRESOR MCC,MINELC01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD402,3,ZM02,7061,10529716,LAVADO DE RADIADORES,MECPAL01,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,FNINA,17-mar-24,15-abr-24,15-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD402,3,ZM02,7061,10529717,PRESURIZACION DE CABINA,MINELC01,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,FNINA,17-mar-24,15-abr-24,15-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD402,2,ZM02,7061,10529718,MNTO & INSP EQUIPO SIST. LUBRICA - SGS,MECPAL01,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,FNINA,17-mar-24,15-abr-24,15-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD402,3,ZM02,7061,10529719,PRE-PM MECANICO,MECPAL01,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,FNINA,17-mar-24,15-abr-24,15-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD402,3,ZM02,7061,10529720,PRE-PM ELECTRICO,MINELC01,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,FNINA,17-mar-24,15-abr-24,15-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD402,3,ZM02,7061,10529721,ANÁLISIS VIBRACIONES: MOTOR ELÉCTRICO,INGCONFM,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,FNINA,17-mar-24,15-abr-24,15-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD402,3,ZM02,7061,10529722,ANÁLISIS VIBRACIONES: COMPRESOR,INGCONFM,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,FNINA,17-mar-24,15-abr-24,15-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD402,3,ZM02,7061,10529723,ANÁLISIS VIBRACIONES: MANDO DE BOMBAS,INGCONFM,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,FNINA,17-mar-24,15-abr-24,15-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD402,3,ZM02,7061,10529724,"TERMOGRÁFIA: MOTORES, CILINDROS Y ENFRIA",INGCONFM,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,FNINA,17-mar-24,15-abr-24,15-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD302,2,ZM02,10242,10529729,INSP EQUIPO & ABAST. GRASA - SGS,MECPAL01,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,IP1020240317,17-mar-24,13-abr-24,13-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD302,2,ZM02,10242,10529730,INSP EQUIPO & ABAST. GRASA - SGS,MECPAL01,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,IP1020240317,17-mar-24,16-abr-24,16-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD302,2,ZM02,10242,10529735,INSP EQUIPO Y CARRO DE PERFORACIÓN,MECPAL01,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,IP1020240317,17-mar-24,13-abr-24,13-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD302,2,ZM02,10242,10529736,INSP EQUIPO Y CARRO DE PERFORACIÓN,MECPAL01,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,IP1020240317,17-mar-24,16-abr-24,16-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD302,2,ZM02,10242,10529737,INSP EQUIPO & ABAST. GRASA - SGS,MECPAL01,LIB. DMNV KKMP NLIQ PREC,PROG SPCD,IP1020240317,17-mar-24,19-abr-24,19-abr-24,,UGPMMAININ05,12-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD302,2,ZM02,10242,10529738,INSP EQUIPO & ABAST. GRASA - SGS,MECPAL01,LIB. DMNV KKMP NLIQ PREC,PROG SPCD,IP1020240317,17-mar-24,22-abr-24,22-abr-24,,UGPMMAININ05,12-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD302,2,ZM02,10242,10529739,INSP EQUIPO & ABAST. GRASA - SGS,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,IP1020240317,17-mar-24,24-abr-24,24-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD302,2,ZM02,10242,10529740,INSP EQUIPO & ABAST. GRASA - SGS,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,IP1020240317,17-mar-24,27-abr-24,27-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD302,2,ZM02,10242,10529741,INSP EQUIPO & ABAST. GRASA - SGS,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,IP1020240317,17-mar-24,30-abr-24,30-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD302,2,ZM02,10242,10529742,INSP EQUIPO Y CARRO DE PERFORACIÓN,MECPAL01,LIB. DMNV KKMP NLIQ PREC,PROG SPCD,IP1020240317,17-mar-24,19-abr-24,19-abr-24,,UGPMMAININ05,12-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD302,2,ZM02,10242,10529743,INSP EQUIPO Y CARRO DE PERFORACIÓN,MECPAL01,LIB. DMNV KKMP NLIQ PREC,PROG SPCD,IP1020240317,17-mar-24,22-abr-24,22-abr-24,,UGPMMAININ05,12-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD302,2,ZM02,10242,10529744,INSP EQUIPO Y CARRO DE PERFORACIÓN,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,IP1020240317,17-mar-24,24-abr-24,24-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD302,2,ZM02,10242,10529745,INSP EQUIPO Y CARRO DE PERFORACIÓN,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,IP1020240317,17-mar-24,27-abr-24,27-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD302,2,ZM02,10242,10529746,INSP EQUIPO Y CARRO DE PERFORACIÓN,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,IP1020240317,17-mar-24,30-abr-24,30-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD302,2,ZM02,10242,10529747,INSP EQUIPO & ABAST. GRASA - SGS,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,IP1020240317,17-mar-24,03-may-24,03-may-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD302,2,ZM02,10242,10529748,INSP EQUIPO Y CARRO DE PERFORACIÓN,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,IP1020240317,17-mar-24,03-may-24,03-may-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD301,2,ZM02,10241,10529753,INSP EQUIPO & ABAST. GRASA - SGS,MECPAL01,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,IP1020240317,17-mar-24,12-abr-24,12-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD301,2,ZM02,10241,10529754,INSP EQUIPO & ABAST. GRASA - SGS,MECPAL01,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,IP1020240317,17-mar-24,15-abr-24,15-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD301,2,ZM02,10241,10529755,INSP EQUIPO & ABAST. GRASA - SGS,MECPAL01,LIB. DMNV KKMP NLIQ PREC,PROG SPCD,IP1020240317,17-mar-24,18-abr-24,18-abr-24,,UGPMMAININ05,12-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD301,2,ZM02,10241,10529756,INSP EQUIPO & ABAST. GRASA - SGS,MECPAL01,LIB. DMNV KKMP NLIQ PREC,PROG SPCD,IP1020240317,17-mar-24,21-abr-24,21-abr-24,,UGPMMAININ05,12-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD301,2,ZM02,10241,10529757,INSP EQUIPO & ABAST. GRASA - SGS,MECPAL01,LIB. DMNV KKMP NLIQ PREC,PROG SPCD,IP1020240317,17-mar-24,24-abr-24,24-abr-24,,UGPMMAININ05,12-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD301,2,ZM02,10241,10529758,INSP EQUIPO & ABAST. GRASA - SGS,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,IP1020240317,17-mar-24,28-abr-24,28-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD301,2,ZM02,10241,10529759,INSP EQUIPO & ABAST. GRASA - SGS,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,IP1020240317,17-mar-24,01-may-24,01-may-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD301,2,ZM02,10241,10529760,INSP EQUIPO & ABAST. GRASA - SGS,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,IP1020240317,17-mar-24,04-may-24,04-may-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD301,2,ZM02,10241,10529766,INSP EQUIPO Y CARRO DE PERFORACIÓN,MECPAL01,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,IP1020240317,17-mar-24,15-abr-24,15-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD301,2,ZM02,10241,10529767,INSP EQUIPO Y CARRO DE PERFORACIÓN,MECPAL01,LIB. DMNV KKMP NLIQ PREC,PROG SPCD,IP1020240317,17-mar-24,18-abr-24,18-abr-24,,UGPMMAININ05,12-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD301,2,ZM02,10241,10529768,INSP EQUIPO Y CARRO DE PERFORACIÓN,MECPAL01,LIB. DMNV KKMP NLIQ PREC,PROG SPCD,IP1020240317,17-mar-24,21-abr-24,21-abr-24,,UGPMMAININ05,12-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD301,2,ZM02,10241,10529769,INSP EQUIPO Y CARRO DE PERFORACIÓN,MECPAL01,LIB. DMNV KKMP NLIQ PREC,PROG SPCD,IP1020240317,17-mar-24,24-abr-24,24-abr-24,,UGPMMAININ05,12-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD301,2,ZM02,10241,10529770,INSP EQUIPO Y CARRO DE PERFORACIÓN,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,IP1020240317,17-mar-24,28-abr-24,28-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD301,2,ZM02,10241,10529771,INSP EQUIPO Y CARRO DE PERFORACIÓN,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,IP1020240317,17-mar-24,01-may-24,01-may-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD301,2,ZM02,10241,10529772,INSP EQUIPO Y CARRO DE PERFORACIÓN,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,IP1020240317,17-mar-24,04-may-24,04-may-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD402,,ZM02,10240,10529777,INSP EQUIPO & ABAST. GRASA - SGS,MECPAL01,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,IP1020240317,17-mar-24,15-abr-24,15-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD402,,ZM02,10240,10529778,INSP EQUIPO & ABAST. GRASA - SGS,MECPAL01,LIB. DMNV KKMP NLIQ PREC,PROG SPCD,IP1020240317,17-mar-24,18-abr-24,18-abr-24,,UGPMMAININ05,12-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD402,,ZM02,10240,10529779,INSP EQUIPO & ABAST. GRASA - SGS,MECPAL01,LIB. DMNV KKMP NLIQ PREC,PROG SPCD,IP1020240317,17-mar-24,21-abr-24,21-abr-24,,UGPMMAININ05,12-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD402,,ZM02,10240,10529780,INSP EQUIPO & ABAST. GRASA - SGS,MECPAL01,LIB. DMNV KKMP NLIQ PREC,PROG SPCD,IP1020240317,17-mar-24,24-abr-24,24-abr-24,,UGPMMAININ05,12-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD402,,ZM02,10240,10529781,INSP EQUIPO & ABAST. GRASA - SGS,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,IP1020240317,17-mar-24,25-abr-24,25-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD402,,ZM02,10240,10529782,INSP EQUIPO & ABAST. GRASA - SGS,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,IP1020240317,17-mar-24,28-abr-24,28-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD402,,ZM02,10240,10529783,INSP EQUIPO & ABAST. GRASA - SGS,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,IP1020240317,17-mar-24,01-may-24,01-may-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD402,,ZM02,10240,10529784,INSP EQUIPO & ABAST. GRASA - SGS,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,IP1020240317,17-mar-24,04-may-24,04-may-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
